County,License Number,Operation Type,Nursery Size,Greenhouse Size,Trade Name,Owner Name,Business Phone,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Location
ORANGE,334760,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",LEPTONDALE NURSERY & GREENHOUSE INC,LEPTONDALE NUURSERY & GRNHSE INC,845-564-0466,5,NOBLES WAY,,,NEWBURGH,NY,12550,"5 NOBLES WAY
NEWBURGH, NY 12550
(41.570194, -74.092235)"
ORANGE,645119,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",LETS GET FARMING LLC,RISE AND ROOT FARM,917-861-2783,168,MEADOW AVE,,,CHESTER,NY,10918,"168 MEADOW AVE
CHESTER, NY 10918
(41.369707, -74.258586)"
ORANGE,645686,Combined Nursery and Greenhouse,11-100 Acres,"2,001-20,000 SqFt of Glass",MAJOR BLOSSOM FARM INC,LEONIDAS & PENELOPE TORNESAKIS,917-250-0626,5098,RT 17M,,,NEW HAMPTON,NY,10958,"5098 RT
NEW HAMPTON, NY 10958"
ORANGE,644489,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",MAJOR BLOSSOM FARM LLC,MAJOR BLOSSOM FARM LLC,917-250-0626,5098,RT 17M,,,NEW HAMPTON,NY,10958,"5098 RT
NEW HAMPTON, NY 10958"
ORANGE,644489,Nursery Stock Only,10 Acres or Less,"2,000 SqFt of Glass or Less",MAJOR BLOSSOM FARM LLC,MAJOR BLOSSOM FARM LLC,917-250-0626,5098,RT 17M,,,NEW HAMPTON,NY,10958,"5098 RT
NEW HAMPTON, NY 10958"
ORANGE,333809,Nursery Stock Only,11-100 Acres,,MANZA FAMILY FARM LLC,MANZA THOMAS,845-692-4364,730,ROUTE 211,,,MONTGOMERY,NY,12549,"730 ROUTE
MONTGOMERY, NY 12549"
ORANGE,337088,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",MAPLES FARM & GARDEN,DANIEL KELLER AND LOREA BROWN,845-344-0330,41,TOWNLEY LANE,,,CIRCLEVILLE,NY,10919,"41 TOWNLEY LANE
CIRCLEVILLE, NY 10919
(41.518884, -74.394595)"
ORANGE,336196,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",MIDSUMMER FARM,LAINO BARBARA,845-986-9699,156,EAST RIDGE ROAD,,,WARWICK,NY,10990,"156 EAST RIDGE ROAD
WARWICK, NY 10990
(41.301172, -74.316344)"
ORANGE,644514,Nursery Stock Only,10 Acres or Less,,MR. MARIUSZ KURYLO,MR. MARIUSZ KURYLO,718-813-7894,100,OHAIRE ROAD,,,MIDDLETOWN,NY,10941,"100 OHAIRE ROAD
MIDDLETOWN, NY 10941
(41.474788, -74.308699)"
ORANGE,644638,Nursery Stock Only,101 Acres or More,,NORTHEAST WHOLESALE TURF LLC,BONNIE L. THOMPSON,845-355-2227,289,TURTLE BAY RD,,,NEW HAMPTON,NY,10958,"289 TURTLE BAY RD
NEW HAMPTON, NY 10958
(41.341953, -74.460024)"
ORANGE,645404,Nursery Stock Only,10 Acres or Less,,ONE NATURE LLC,BRYAN QUINN,845-440-1677,301,NEELYTOWN ROAD,,,MONTGOMERY,NY,12549,"301 NEELYTOWN ROAD
MONTGOMERY, NY 12549
(41.49275, -74.226115)"
ORANGE,645230,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",PEACOCK HILL FARM,MICHAEL OBRIEN AND ANGELIZA JONES,845-764-1466,337,PRESSLER RD,,,WALLKILL,NY,12589,"337 PRESSLER RD
WALLKILL, NY 12589
(41.575556, -74.053972)"
ORANGE,333714,Nursery Stock Only,101 Acres or More,,PINE ISLAND TURF NURSERY INC,PINE ISLAND TURF NURSERY INC,845-258-4545,1081,COUNTY RT #1,,,PINE ISLAND,NY,10969,"1081 COUNTY
PINE ISLAND, NY 10969"
ORANGE,643719,Nursery Stock Only,10 Acres or Less,,PJ HOEFFNER PLANTS & PRODUCE,PHILLIP J HOEFFNER,845-457-5140,980,OLD NEELYTOWN RD,,,MONTGOMERY,NY,12549,"980 OLD NEELYTOWN RD
MONTGOMERY, NY 12549
(41.50938, -74.216203)"
ORANGE,333618,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",PJ HOEFFNER PLANTS & PRODUCE,HOEFFNER P J,845-457-5873,980,OLD NEELYTOWN ROAD,,,MONTGOMERY,NY,12549,"980 OLD NEELYTOWN ROAD
MONTGOMERY, NY 12549
(41.50938, -74.216203)"
ORANGE,644212,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",PJ HOEFFNER PLANTS & PRODUCE,HOEFFNER PJ,845-597-4803,980,OLD NEELYTOWN RD,,,MONTGOMERY,NY,12549,"980 OLD NEELYTOWN RD
MONTGOMERY, NY 12549
(41.50938, -74.216203)"
ORANGE,335774,Combined Nursery and Greenhouse,11-100 Acres,"2,001-20,000 SqFt of Glass",RICKYS PRODUCE,PLOCHARCZYK RICHARD,845-374-2112,315,MAPLE AVENUE,,,NEW HAMPTON,NY,10958,"315 MAPLE AVENUE
NEW HAMPTON, NY 10958
(41.380634, -74.412225)"
ORANGE,335432,Nursery Stock Only,101 Acres or More,,ROSEDALE NURSERIES INC,ROSEDALE NURSERIES INC,,57,E. SEARSVILLE ROAD,,,MONTGOMERY,NY,12549,"57 E SEARSVILLE ROAD
MONTGOMERY, NY 12549
(41.540563, -74.229846)"
ORANGE,335433,Nursery Stock Only,101 Acres or More,,ROSEDALE NURSERIES INC,ROSEDALE NURSERIES INC,,133,MILLS ROAD,,,WALDEN,NY,12586,"133 MILLS ROAD
WALDEN, NY 12586
(41.557859, -74.213336)"
ORANGE,645005,Nursery Stock Only,10 Acres or Less,,ROYAL ACRES,JOHN KING,845-692-6719,486,UNION SCHOOL RD,,,MIDDLETOWN,NY,10941,"486 UNION SCHOOL RD
MIDDLETOWN, NY 10941
(41.526301, -74.332246)"
ORANGE,645004,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",ROYAL ACRES,JOHN KING,845-692-6719,621,SCOTCHTOWN COLLABAR ROAD,,,MIDDLETOWN,NY,10941,"621 SCOTCHTOWN COLLABAR ROAD
MIDDLETOWN, NY 10941
(41.511956, -74.33213)"
ORANGE,337067,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",SCARBOROUGH FIELDS & FLOWERS,ANTHONISEN IDA,845-741-4882,2741,ALBANY POST ROAD,,,MONTGOMERY,NY,12549,"2741 ALBANY POST ROAD
MONTGOMERY, NY 12549
(41.551373, -74.237023)"
ORANGE,331005,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",SCHEUERMANN FARMS GRNHS,SCHEUERMANN ROBERT,845-258-4221,73,LITTLE YORK ROAD,,,WARWICK,NY,10990,"73 LITTLE YORK ROAD
WARWICK, NY 10990
(41.29099, -74.445587)"
ORANGE,336205,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",SHAWANGUNK GROWERS,DOTY EDMUND & RACHAEL,845-775-6825,2078,MOUNT HOPE ROAD,,,MIDDLETOWN,NY,10940,"2078 MOUNT HOPE ROAD
MIDDLETOWN, NY 10940
(41.438874, -74.508281)"
ORANGE,331025,Nursery Stock Only,101 Acres or More,,SHUBACK FARMS INC,SHUBACK FARMS INC,845-651-4074,229,MT EVE ROAD,,,GOSHEN,NY,10924,"229 MT EVE ROAD
GOSHEN, NY 10924
(41.315684, -74.416134)"
ORANGE,332763,Combined Nursery and Greenhouse,11-100 Acres,"20,001 SqFt of Glass or More",SILVERLEAF GRNHSES INC,SILVERLEAF GREENHOUSES INC,914-778-7099,2736,STATE ROUTE 208,,,WALDEN,NY,12586,"2736 STATE ROUTE
WALDEN, NY 12586"
ORANGE,330091,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",SLEEPY HILLS ORCHARD,KING THERESE,845-726-3797,1328,ROUTE 284,,,JOHNSON,NY,10933,"1328 ROUTE
JOHNSON, NY 10933"
ORANGE,645600,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",S & SO PRODUCE FARMS LLC,MARK ROGOWSKI,347-682-6962,63,MOUNT EVE ROAD,,,GOSHEN,NY,10924,"63 MOUNT EVE ROAD
GOSHEN, NY 10924
(41.319832, -74.424018)"
ORANGE,645269,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",STONYFORD GROWERS,JACOB VAN DALEN,845-551-5473,191,OHAIRE ROAD,,,MIDDLETOWN,NY,10941,"191 OHAIRE ROAD
MIDDLETOWN, NY 10941
(41.470375, -74.31016)"
ORANGE,645191,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",SUN SPROUT FARM,SIMON ZEYLER AND MADELENE B.,845-500-8130,168,MEADOW AVENUE,,,CHESTER,NY,10918,"168 MEADOW AVENUE
CHESTER, NY 10918
(41.369707, -74.258586)"
ORANGE,330580,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",TAIDA ORCHIDS NY INC,TAIDA ORCHIDS NY INC,845-744-3988,156,DUBOIS STREET,,,PINE BUSH,NY,12566,"156 DUBOIS STREET
PINE BUSH, NY 12566
(41.608182, -74.283076)"
ORANGE,333375,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",TOMS GREENHOUSES INC,TOMS GREENHOUSES INC,845-294-5233,123,MONTGOMERY STREET,,,GOSHEN,NY,10924,"123 MONTGOMERY STREET
GOSHEN, NY 10924
(41.407198, -74.321821)"
ORANGE,333432,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",TWIN POND GRNHS&NURSERY,MCGOWAN THOMAS,845-457-1991,2865,ALBANY POST ROAD,,,MONTGOMERY,NY,12549,"2865 ALBANY POST ROAD
MONTGOMERY, NY 12549
(41.541384, -74.237971)"
ORANGE,334701,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",UNITED ORCHIDS INC,CHANG NENGI,845-692-7227,932,SCOTCHTOWN COLLABAR ROAD,,,CRAWFORD,NY,10941,"932 SCOTCHTOWN COLLABAR ROAD
CRAWFORD, NY 10941
(41.52434, -74.318895)"
ORANGE,645468,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",WALLKILL GREENHOUSE LLC,TIANA FLORES,845-778-3460,2878,STATE ROUTE 208,,,WALDEN,NY,12586,"2878 STATE ROUTE
WALDEN, NY 12586"
ORANGE,330517,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",WESSELS FARMS INC,WESSELS FARMS INC,845-386-5681,94,BULL ROAD,,,OTISVILLE,NY,10963,"94 BULL ROAD
OTISVILLE, NY 10963
(41.477946, -74.519548)"
ORANGE,643933,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",WILLIAM A SCHMID,WILLIAM A SCHMID,914-355-1189,91,SCHMID RD,,,NEW HAMPTON,NY,10958,"91 SCHMID RD
NEW HAMPTON, NY 10958
(41.366911, -74.435909)"
ORLEANS,344662,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",B & C CHRIST FARMS,CHRIST CYNTHIA,585-733-8104,2241,PETER SMITH ROAD,,,KENT,NY,14477,"2241 PETER SMITH ROAD
KENT, NY 14477
(43.306278, -78.095502)"
ORLEANS,644275,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",BO-DOG FARMS,KEPLER DONNA,585-406-7392,971,LAKESIDE RD,,,WATERPORT,NY,14571,"971 LAKESIDE RD
WATERPORT, NY 14571
(43.366556, -78.264838)"
ORLEANS,341311,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",BONNIES BLOOMERS,BROOKS BONNIE LYNN,585-2831285,16847,RIDGE ROAD,,,HOLLEY,NY,14470,"16847 RIDGE ROAD
HOLLEY, NY 14470
(43.266427, -78.027972)"
ORLEANS,645747,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",BROOKSIDE NURSERY,JOEL M HORST,585-332-4019,12172,EAST YATES CENTER ROAD,,,LYNDONVILLE,NY,14098,"12172 EAST YATES CENTER ROAD
LYNDONVILLE, NY 14098
(43.343822, -78.331147)"
ORLEANS,344034,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",COTTAGE GARDENS,ROSS BRENT AND DEBORAH,716-798-5441,4540,EAST SHELBY ROAD,,,MEDINA,NY,14103,"4540 EAST SHELBY ROAD
MEDINA, NY 14103
(43.192986, -78.325036)"
ORLEANS,644252,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",CURVIN MARTIN,MARTIN CURVIN,212-696-6724,12829,EAGLE HARBOR KNOWLESVILLE RD,,,ALBION,NY,14411,"12829 EAGLE HARBOR KNOWLESVILLE RD
ALBION, NY 14411
(43.25185, -78.293703)"
ORLEANS,644999,Nursery Stock Only,10 Acres or Less,,CURVIN MARTIN,MARTIN CURVIN,,12565,SR 31,,,ALBION,NY,14411,"12565 SR
ALBION, NY 14411"
ORLEANS,644679,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",FORJONE PRODUCE,CHRIS NEFF,585-281-5713,5360,UPPER HOLLY RD,,,HOLLEY,NY,14470,"5360 UPPER HOLLY RD
HOLLEY, NY 14470
(43.153582, -78.080993)"
ORLEANS,340050,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",GILMAN TIM,GILMAN TIM,585-406-0477,16305,RIDGE ROAD,,,HOLLEY,NY,14470,"16305 RIDGE ROAD
HOLLEY, NY 14470
(43.278379, -78.064996)"
ORLEANS,645648,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",GOOD EARTH FARMS,JAMES & HEATHER TABOR,716-432-3160,14007,PARK AVENUE,,,WATERPORT,NY,14571,"14007 PARK AVENUE
WATERPORT, NY 14571
(43.338484, -78.212338)"
ORLEANS,344626,Nursery Stock Only,10 Acres or Less,,JAMES RITCHIE,RITCHIE JAMES,716-638-8202,17045,RIDGE ROAD,,,HOLLEY,NY,14470,"17045 RIDGE ROAD
HOLLEY, NY 14470
(43.260438, -78.015123)"
ORLEANS,644038,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",JOHN F WALDRON,JOHN F WALDRON,585-638-7792,5423,UPPER HOLLEY RD,,,HOLLEY,NY,14470,"5423 UPPER HOLLEY RD
HOLLEY, NY 14470
(43.150441, -78.081992)"
ORLEANS,346536,Nursery Stock Only,10 Acres or Less,,JOSEPH HEBERLE FARMS,HEBERLE JOSEPH & ROBERT,585-659-2500,17255,LAKESHORE ROAD,,,HAMLIN,NY,14464,"17255 LAKESHORE ROAD
HAMLIN, NY 14464
(43.355413, -77.99819)"
ORLEANS,645629,Greenhouse Stock Only,,,KIRBYS FARM MARKET,"TIMOTHY KIRBY, LINDA KIRBY & CHAD KIRBY",585-637-2600,9739,RIDGE ROAD,,,ALBION,NY,14411,"9739 RIDGE ROAD
ALBION, NY 14411"
ORLEANS,265789,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",LIESE FARM,LIESE WALLACE,585-638-8826,17100,GULF RD,,,HOLLEY,NY,14470,"17100 GULF RD
HOLLEY, NY 14470
(43.229205, -78.009276)"
ORLEANS,645366,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",NATURAL LIFE PRODUCE & GREENHOUSE,DANIEL MILLER,585-318-4633,11016,RIDGE ROAD,,,MEDINA,NY,14103,"11016 RIDGE ROAD
MEDINA, NY 14103
(43.268321, -78.410873)"
ORLEANS,340831,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",NAVARRAS FARM MARKET & GREENHSES,NAVARRA VINCENT RITA & PAUL,585-589-4674,3272,EAGLE HARBOR RD,,,ALBION,NY,14411,"3272 EAGLE HARBOR RD
ALBION, NY 14411"
ORLEANS,644720,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",ORCHARD VIEW FARM,ALLEN M AND PRISCILLA STAUFFER,585-205-6424,2112,TOWNLINE RD,,,WATERPORT,NY,14571,"2112 TOWNLINE RD
WATERPORT, NY 14571"
ORLEANS,644720,Greenhouse Stock Only,10 Acres or Less,"2,000 SqFt of Glass or Less",ORCHARD VIEW FARM,ALLEN M AND PRISCILLA STAUFFER,585-205-6424,2112,TOWNLINE RD,,,WATERPORT,NY,14571,"2112 TOWNLINE RD
WATERPORT, NY 14571"
ORLEANS,347006,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",PANEKS PICKIN PATCH,PANEK KERRY,585-589-6155,13420,COUNTY HOUSE ROAD,,,ALBION,NY,14411,"13420 COUNTY HOUSE ROAD
ALBION, NY 14411"
ORLEANS,346577,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",PENNAS FARM MARKET,PENNA NICHOLAS,585-721-7684,4064,HOLLEY BYRON ROAD,,,HOLLEY,NY,14470,"4064 HOLLEY BYRON ROAD
HOLLEY, NY 14470
(43.216636, -78.030737)"
ORLEANS,645568,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",PRESTONS FARMS,JAMES PRESTON,585-590-4001,14846,ZIG ZAG ROAD,,,ALBION,NY,14411,"14846 ZIG ZAG ROAD
ALBION, NY 14411
(43.257568, -78.160696)"
ORLEANS,344755,Nursery Stock Only,11-100 Acres,,SCHLABACH'S NURSERY,SCHLABACH DAVID R,585-798-6198,2784,MURDOCK ROAD,,,MEDINA,NY,14103,"2784 MURDOCK ROAD
MEDINA, NY 14103
(43.275785, -78.433824)"
ORLEANS,645682,Nursery Stock Only,10 Acres or Less,,SCHLABACHS NURSERY,DAVID SCHLABACH,585-798-6198,2292,MURDOCK ROAD,,,MEDINA,NY,14103,"2292 MURDOCK ROAD
MEDINA, NY 14103"
ORLEANS,645681,Nursery Stock Only,10 Acres or Less,,SCHLABACHS NURSERY,DAVID SCHLABACH,585-798-6198,10772,MILL ROAD,,,LYNDONVILLE,NY,14098,"10772 MILL ROAD
LYNDONVILLE, NY 14098
(43.300224, -78.427903)"
ORLEANS,645675,Combined Nursery and Greenhouse,,,STYMUS FARMS LLC,DENNIS STYMUS,,13991,MAPLE STREET,,,ALBION,NY,14411,"13991 MAPLE STREET
ALBION, NY 14411
(43.1856, -78.220761)"
ORLEANS,346921,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",STYMUS FARMS LLC,STYMUS EDWARD,585-589-0022,13991,MAPLE STREET,,,ALBION,NY,14411,"13991 MAPLE STREET
ALBION, NY 14411
(43.1856, -78.220761)"
ORLEANS,644796,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",THE VINTAGE APPLE GARDEN,PAULA NESBITT,585-682-3604,1582,OAK ORCHARD ROAD,,,ALBION,NY,14411,"1582 OAK ORCHARD ROAD
ALBION, NY 14411
(43.337137, -78.19072)"
ORLEANS,347293,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",TWIN PINES,MARTIN PHARES & MARY ANN,585-283-4280,12631,RIDGE ROAD W,,,ALBION,NY,14411,"12631 RIDGE ROAD W
ALBION, NY 14411
(43.280505, -78.305775)"
ORLEANS,347294,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",TWIN PINES,MARTIN PHARES & MARY ANN,716-798-1966,,RIDGE ROAD,,,MEDINA,NY,14103,
ORLEANS,343575,Nursery Stock Only,10 Acres or Less,,VELESKO JERRY W,VELESKO JERRY W,585-735-3065,10375,MAPLE RIDGE ROAD,,,MIDDLEPORT,NY,14105,"10375 MAPLE RIDGE ROAD
MIDDLEPORT, NY 14105
(43.205323, -78.451154)"
ORLEANS,645782,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",ZIMMERMAN ENTERPRISES,ROY ZIMMERMAN,,1235,FOSS ROAD,,,LYNDONVILLE,NY,14098,"1235 FOSS ROAD
LYNDONVILLE, NY 14098
(43.356651, -78.349329)"
ORLEANS,643756,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",ZIMMERMANS GREENHOUSE,MARK ZIMMERMAN,585-866-1666,12197,ROOSEVELT HWY,,,LYNDONVILLE,NY,14098,"12197 ROOSEVELT HWY
LYNDONVILLE, NY 14098
(43.349652, -78.329955)"
OSWEGO,645651,Combined Nursery and Greenhouse,11-100 Acres,"2,000 SqFt of Glass or Less",ANANDA FARMS,SARAH STENUF,315-399-6469,69,WILCOX ROAD,,,FULTON,NY,13069,"69 WILCOX ROAD
FULTON, NY 13069
(43.275343, -76.397192)"
OSWEGO,645532,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",ANN'S STAND,ANN OBRIEN,315-836-7221,889,ROWLEE ROAD,,,FULTON,NY,13069,"889 ROWLEE ROAD
FULTON, NY 13069
(43.367504, -76.424955)"
OSWEGO,644214,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",BIG REDS GREENHOUSES,BLACKBURN DEREK,315-882-4795,1152,COUNTY ROUTE 57,,,FULTON,NY,13069,"1152 COUNTY ROUTE
FULTON, NY 13069"
OSWEGO,351133,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",CALTABIANOS FARM STOP,CALTABIANO DEBRA J & KEITH R,315-598-1221,446,COUNTY ROUTE 6,,,PHOENIX,NY,13135,"446 COUNTY ROUTE
PHOENIX, NY 13135"
OSWEGO,350126,Nursery Stock Only,11-100 Acres,,CHENGARIANS TREE LAND INC,CHENGARIANS TREE LAND INC,315-635-8912,84,MERRITT ROAD,,,FULTON,NY,13069,"84 MERRITT ROAD
FULTON, NY 13069
(43.232094, -76.45711)"
OSWEGO,645310,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",C&J FARMS & GREENHOUSE LLC,CHARLES WILLIAMS AND JUDY WILLIAMS,315-623-9516,280,LOWER ROAD,,,CONSTANTIA,NY,13044,"280 LOWER ROAD
CONSTANTIA, NY 13044
(43.259367, -76.031074)"
OSWEGO,354131,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",FOWLER FARMS,FOWLER WILLIAM H,315-564-6446,1277,COUNTY ROUTE 85,,,HANNIBAL,NY,13074,"1277 COUNTY ROUTE
HANNIBAL, NY 13074"
OSWEGO,354778,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",FRUIT VALLEY ORCHARD,TORRICE JOHN & MARTHA,315-342-3793,507,BUNKER HILL ROAD,,,OSWEGO,NY,13126,"507 BUNKER HILL ROAD
OSWEGO, NY 13126
(43.422792, -76.554108)"
OSWEGO,352750,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",GALLETTAS GREENHOUSE,"STEVENS, MARY & WESLEY",315-343-0879,60,COUNTY ROUTE 20,,,OSWEGO,NY,13126,"60 COUNTY ROUTE
OSWEGO, NY 13126"
OSWEGO,643859,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",GEORGE HORNING,GEORGE HORNING,315-625-7975,381,FOIL ROAD,,,WILLIAMSTOWN,NY,13493,"381 FOIL ROAD
WILLIAMSTOWN, NY 13493
(43.384236, -75.971219)"
OSWEGO,352742,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",GODFREYS LAST STAND INC,GODFREYS LAST STAND INC,315-593-7291,1232,STATE ROUTE 264,,,PHOENIX,NY,13135,"1232 STATE ROUTE
PHOENIX, NY 13135"
OSWEGO,355617,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",GREENHOUSE EFFECT,YESENSKY STEPHEN & LISA,315-298-5286,51,EAST WOOD ROAD,,,PULASKI,NY,13142,"51 EAST WOOD ROAD
PULASKI, NY 13142
(43.545937, -76.105742)"
OSWEGO,644344,Nursery Stock Only,10 Acres or Less,,GREEN JEANS NURSERY,WILCOX AMY,315-945-9006,364,CENTER RD,,,PENNELLVILLE,NY,13132,"364 CENTER RD
PENNELLVILLE, NY 13132
(43.231631, -76.234455)"
OSWEGO,645733,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",HOXIE PRODUCE,TIM HOXIE,315-572-1089,3026,STATE ROUTE 3,,,FULTON,NY,13069,"3026 STATE ROUTE
FULTON, NY 13069"
OSWEGO,350101,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",KRISTAS GREENHOUSES,ZAKRZESKI KRISTA AND JEFF,315-676-7142,216,POTTER ROAD,,,WEST MONROE,NY,13167,"216 POTTER ROAD
WEST MONROE, NY 13167
(43.344027, -76.051077)"
OSWEGO,354989,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",LASNICKI LANDSCAPING,LASNICKI ANDREW D,315-668-6063,521,COUNTY ROUTE 32,,,HASTINGS,NY,13076,"521 COUNTY ROUTE
HASTINGS, NY 13076"
OSWEGO,352606,Nursery Stock Only,11-100 Acres,,LEONARDS EVERGREENS,LEONARD JOHN,315-564-5798,70,DUNHAM ROAD,,,MARTVILLE,NY,13111,"70 DUNHAM ROAD
MARTVILLE, NY 13111
(43.273093, -76.5877)"
OSWEGO,352990,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",LEONS FARM MARKET,HURLBUT LEON S,315-963-3262,4142,STATE ROUTE 104E,,,MEXICO,NY,13114,"4142 STATE ROUTE
MEXICO, NY 13114"
OSWEGO,645118,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",MANASS HERSHBERGER,MANASS HERSHBERGER,,153,PECK ROAD,,,PULASKI,NY,13142,"153 PECK ROAD
PULASKI, NY 13142
(43.560419, -76.079807)"
OSWEGO,350572,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",MAPLE VIEW PRODUCE FARM,FAIRBROTHER WILLIAM,315-963-8270,2200,RT 104,,,PARISH,NY,13131,"2200 RT
PARISH, NY 13131"
OSWEGO,645371,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",NANNYBERRY NATIVE PLANTS LLC,RICHARD KULIBERT,315-593-8627,649,MAPLE AVE,,,FULTON,NY,13069,"649 MAPLE AVE
FULTON, NY 13069
(43.313362, -76.393695)"
OSWEGO,357104,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",NORTH SHORE NATIVES,CARPENTER CHARLES E,315-675-9892,351,COOK ROAD,,,BERNHARDS BAY,NY,13028,"351 COOK ROAD
BERNHARDS BAY, NY 13028
(43.278419, -75.918019)"
OSWEGO,351998,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",OLIVER B PAINE GREENHOUSES,PAINE OLIVER B III,315-592-2773,125,SOUTH GRANBY ROAD,,,FULTON,NY,13069,"125 SOUTH GRANBY ROAD
FULTON, NY 13069
(43.252477, -76.382228)"
OSWEGO,351068,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",PAINE BEN FARMS,PAINE BEN,315-236-6402,372,SOUTH GRANBY ROAD,,,FULTON,NY,13069,"372 SOUTH GRANBY ROAD
FULTON, NY 13069
(43.249906, -76.405326)"
OSWEGO,643788,Nursery Stock Only,10 Acres or Less,,PHOENIX FLOWER FARM AND LANDSCAPING LLC,TIMOTHY DELOS SCHUELER,315-695-6777,2620,LAMSON RD,,,PHOENIX,NY,13135,"2620 LAMSON RD
PHOENIX, NY 13135
(43.219256, -76.326682)"
OSWEGO,356177,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",PRICES FRUIT STAND,TRUAX MARY,315-963-3033,3174,EAST MAIN STREET,,,MEXICO,NY,13114,"3174 EAST MAIN STREET
MEXICO, NY 13114
(43.459119, -76.221742)"
